DATA,LINHA,MARCA,PRODUTO,QTD.,TOTAL
02/01/2020,INFORMATICA,SAMSUNG,SAMSUNG - NOTEBOOK ESSENTIALS E20 INTEL DUAL-CORE WINDOWS 10 HOME 4GB 500GB 15.6 HD LED 1.95KG TITANIUM,1,"1.899,05"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - HOME HT723 RADIO AM FM KARAOKE,1,"379,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY S10 PLUS G975 128GB AZUL,1,"4.949,10"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,2,"198,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY S10E 128GB G970 AZUL,1,"0,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,10"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A7 A720 DUAL 4G GOLD,1,"0,00"
02/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - AUTO RADIO P3318 NEW ONE,1,"99,00"
02/01/2020,AUDIO E VIDEO,MOTOBRAS,MOTOBRAS - RADIO RMPF 122AC,1,"304,00"
02/01/2020,AUDIO E VIDEO,HP,HP - CALC. CIENTIFICA HP 10 S,1,"54,95"
02/01/2020,AUDIO E VIDEO,TCL,TCL - TV 43 S6500FS AI IN HD BLUETOOTH,1,"1.439,00"
02/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 FS600B BLUETOOTH,1,"899,00"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO3C PRETO,3,"897,00"
02/01/2020,CELULARES,LG,LG - CELULAR LG K11 PLUS X410 DOU RCELL,1,"899,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
02/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
02/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"399,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,2,"1.178,00"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA PORTATIL AMPLIFICADA CA100,0,"-229,00"
02/01/2020,AUDIO E VIDEO,LG,LG - TV 50 UM7500,1,"2.111,12"
02/01/2020,AUDIO E VIDEO,TCL,TCL - TV 32 S6500FS AI IN HD BLUETOOTH,1,"999,00"
02/01/2020,AUDIO E VIDEO,PHILCO,PHILCO - TV 28 LED PTV28G50SN SMART TV,1,"809,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"899,00"
02/01/2020,CELULARES,LG,LG - CELULAR LG K11 ALPHA X410 DOU RCELL,1,"735,08"
02/01/2020,CELULARES,LG,LG - CELULAR LG K9 X210 INDIGO RCELL,1,"599,00"
02/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"499,00"
02/01/2020,AUDIO E VIDEO,TCL,TCL - TV 40 S6500FS AI IN HD BLUETOOTH,2,"2.518,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 64GB PRETO,2,"1.998,00"
02/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"499,00"
02/01/2020,AUDIO E VIDEO,JBL,JBL - BOX WIND 2X1 BT FM SD,1,"170,05"
02/01/2020,AUDIO E VIDEO,LG,LG - TV 43 LK5750PSA SMART WEB OS,1,"1.471,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,20,"13.980,00"
02/01/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 MINT (VERDE),1,"199,00"
02/01/2020,AUDIO E VIDEO,LG,LG - TV 32 LK615BPSB WEB OS,1,"1.199,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"1.049,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
02/01/2020,AUDIO E VIDEO,TCL,TCL - TV 65 LED P65US ULTRA HD 4K WI-FI HDMI USB PRETO,1,"3.500,00"
02/01/2020,AUDIO E VIDEO,LG,LG - TV 43 UM7500,2,"3.898,00"
02/01/2020,AUDIO E VIDEO,TCL,TCL - TV 55 LED P65US ULTRA HD 4K WI-FI HDMI USB PRETO,1,"2.220,00"
02/01/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,1,"149,00"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
02/01/2020,CELULARES,DL,DL - CELULAR YC130 DUOS PRETO RS CLARO,1,"169,00"
02/01/2020,AUDIO E VIDEO,FUJI,FUJI - KIT FILME INSTAX MINI 60 FOTOS,1,"199,00"
02/01/2020,INFORMATICA,HP,HP - IMPRESSORA DESKJET INK ADVANTAGE 2676 Y5Z00A,1,"249,00"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO3C PRETO,1,"285,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
02/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,1,"119,90"
02/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - CAM. ATRIO DC185 WI-FI 4K,1,"460,00"
02/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,1,"1.899,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 64GB BRANCO,1,"1.199,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"1.099,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 AZUL,1,"1.199,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
02/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,2,"767,00"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA PORTATIL AMPLIFICADA CA100,2,"438,00"
02/01/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER AQUA GSP-100 IPX7,1,"299,90"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA305 100W 12V,1,"229,00"
02/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,1,"119,90"
02/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"999,00"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,4,"396,00"
02/01/2020,CELULARES,LG,LG - CELULAR LG K9 X210 INDIGO RCELL,1,"599,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 AZUL,1,"1.299,00"
02/01/2020,CELULARES,LG,LG - CELULAR LG K9 X210 DOURADO RCELL,2,"1.215,01"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,3,"2.697,00"
02/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"369,10"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"680,00"
02/01/2020,CELULARES,ALCATEL,ALCATEL - CELULAR 5033J PRETO,1,"422,08"
02/01/2020,CELULARES,MULTILASER,MULTILASER - CEL MS50L P9051 GRAFITE,1,"368,00"
02/01/2020,CELULARES,ALCATEL,ALCATEL - PIXI 4 OT 4034E COLORS CLARO,2,"574,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"799,00"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - BOOMBOX BD110A BLUETOOTH,1,"129,90"
02/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 FS600B BLUETOOTH,1,"999,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 64GB PRETO,1,"1.299,00"
02/01/2020,CELULARES,LG,LG - CELULAR LG K9 X210 DOURADO RCELL,1,"599,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
02/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"999,00"
02/01/2020,AUDIO E VIDEO,PHILCO,PHILCO - TV 43 E60SN SMART TV,1,"1.499,00"
02/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 FS600B BLUETOOTH,1,"999,00"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO3C PRETO,2,"299,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 64GB PRETO,1,"1.299,00"
02/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLAY 32GB XT1952 INDIGO,1,"999,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
02/01/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 CINNAMON,1,"199,00"
02/01/2020,AUDIO E VIDEO,SONY,SONY - RADIO ICF-P26 AM FM,1,"145,00"
02/01/2020,INFORMATICA,MULTILASER,MULTILASER - NOTEBOOK LEGACY PC110 14POL. WIN.10 2GB RAM BRANCO,1,"1.052,20"
02/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
02/01/2020,CELULARES,LG,LG - CELULAR K9 TV X210 DOURADO,1,"599,00"
02/01/2020,AUDIO E VIDEO,AQUARIUS,AQUARIUS - GPS 4 RODAS 7 MTC4760 DTV CAMERA DE RE,1,"449,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"999,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
02/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - BOOMBOX BD1370 BLUETOOTH,1,"279,90"
02/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA445 RECARREGAVEL,1,"399,00"
02/01/2020,AUDIO E VIDEO,PIONEER,PIONEER - AUDIO CAR MVH-98UB,2,"459,80"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - AUTO RADIO P3318 NEW ONE,1,"99,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,1,"119,90"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 43 43UM7510PSB AI THINQ UHD 4K,1,"1.999,00"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 43 UM7500,1,"1.799,90"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,4,"396,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - BOOMBOX BD1370 BLUETOOTH,1,"279,90"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 PRETO,1,"190,00"
03/01/2020,AUDIO E VIDEO,PIONEER,PIONEER - DVD CAR AVH-G218BT,1,"599,90"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"359,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLUS XT1965 INDIGO,1,"1.399,00"
03/01/2020,INFORMATICA,DL,DL - TABLET TX385 TABFACIL 7.8 3G BRANCO,1,"459,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO E6 XT 2025 CINZA,2,"1.600,00"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRATA,1,"599,00"
03/01/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,1,"118,68"
03/01/2020,CELULARES,LG,LG - CELULAR K12+ X420BMW PLATINA,1,"899,00"
03/01/2020,AUDIO E VIDEO,AQUARIUS,AQUARIUS - GPS 4 RODAS 7 MTC4760 DTV CAMERA DE RE,1,"449,00"
03/01/2020,AUDIO E VIDEO,SONY,SONY - RADIO ICF-P26 AM FM,1,"145,00"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 55 UM7470,1,"2.999,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLAY 32GB XT1952 OURO,1,"999,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/01/2020,CELULARES,MULTILASER,MULTILASER - CEL MS50L P9051 GRAFITE,1,"399,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 AZUL,1,"208,91"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - SPEAKER SP265 PULSE,1,"259,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - CD CAR P3322 BLUETOOTH,1,"190,00"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 50 UM7500,1,"2.399,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S510 SLIM CINZA,1,"436,05"
03/01/2020,CELULARES,MULTILASER,MULTILASER - CEL MS40G P9070 PRETO,1,"329,00"
03/01/2020,AUDIO E VIDEO,CAPA INSTRUMENTO,CASIO - CALC. CIENTIFICA FX82 MS,1,"64,90"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 64GB BRANCO,1,"1.199,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 64GB PRETO,1,"1.199,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 AZUL,1,"1.299,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"899,00"
03/01/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE FIT MUSIC M011F PRETO VERMELHO,1,"99,90"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"390,00"
03/01/2020,CELULARES,LG,LG - CELULAR K12+ X420BMW PLATINA,1,"899,00"
03/01/2020,AUDIO E VIDEO,TCL,TCL - TV 32 S6500FS AI IN HD BLUETOOTH,1,"1.012,00"
03/01/2020,CELULARES,LG,LG - CELULAR LG K9 X210 INDIGO RCELL,1,"599,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/01/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/01/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER AQUA GSP-100 IPX7,1,"299,90"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 28 MONITOR MT49S-PS SMART WEBOS,1,"890,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO E6 XT 2025 CINZA,1,"899,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
03/01/2020,AUDIO E VIDEO,HP,HP - CALC. FINANCEIRA HP 12 C GOLD,1,"319,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX FLIP 4 CAMUFLADO,1,"539,10"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,1,"1.999,00"
03/01/2020,INFORMATICA,DL,DL - TABLET TELA 7 TX384PRE 3G 1GB/8GB PRETO,1,"380,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE ACTION 128GB XT2013 BRANCO POLAR,1,"1.799,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P28 PRETO,1,"169,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
03/01/2020,CELULARES,LG,LG - CELULAR K12+ X420BMW PLATINA,1,"899,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PORTATIL AU710,1,"349,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"399,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - SPEAKER BOOM BT502 AZUL,1,"145,00"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 43 LK5750PSA SMART WEB OS,2,"2.880,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX FLIP 4 PRETO,1,"599,90"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - CAM. ATRIO DC185 WI-FI 4K,1,"475,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO E6 XT 2025 CINZA,1,"850,00"
03/01/2020,CELULARES,LG,LG - CELULAR K12 X420BMW AZUL,1,"809,10"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/01/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,2,"159,90"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 50 UM7500,1,"2.399,00"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,2,"3.998,00"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE ACTION 128GB XT2013 BRANCO POLAR,1,"1.799,00"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 40 FS600B BLUETOOTH,1,"1.299,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"1.099,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRATA,2,"599,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX FLIP 4 VERMELHO,1,"551,00"
03/01/2020,AUDIO E VIDEO,PIONEER,PIONEER - AUDIO CAR MVH-98UB,1,"229,90"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 AZUL,1,"1.299,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - BOOMBOX BD1370 BLUETOOTH,1,"279,90"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"900,00"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,2,"198,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 VERMELHO,1,"899,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
03/01/2020,CELULARES,DL,DL - CELULAR YC130 DUOS PRETO SC,1,"169,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - CAM. ATRIO DC185 WI-FI 4K,1,"450,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX PULSE 3 WHITE,1,"999,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - AUTO RADIO P3318 NEW ONE,1,"99,00"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 40 FS600B BLUETOOTH,1,"1.170,00"
03/01/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - BOOMBOX BD121 LAVANDA E BRANCO,1,"189,00"
03/01/2020,AUDIO E VIDEO,CANON,CANON - LENTE EF50MM F 1.8 STM,1,"645,00"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,20,"1.980,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,20,"1.780,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
03/01/2020,CELULARES,ALCATEL,ALCATEL - 1066D PRETO,10,"990,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A8 A730 PRETO,1,"1.499,00"
03/01/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - AUTO RADIO P3337 PRIME BLUETOOTH,1,"149,90"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 55 UM7470,1,"2.640,00"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - BOOMBOX SP180 VERMELHO,1,"249,00"
03/01/2020,AUDIO E VIDEO,PHILIPS,PHILIPS - RADIO PORTATIL AE1500X AM FM,1,"24,90"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,1,"1.999,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX CLIP 3 AZUL,1,"319,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 AZUL,1,"219,90"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX FLIP 4 PRETO,1,"599,90"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 A305 AZUL,1,"1.299,00"
03/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA303 RECARREGAVEL,1,"179,90"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO E6 XT 2025 CINZA,1,"811,83"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/01/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA TORRE CA500,1,"799,00"
03/01/2020,AUDIO E VIDEO,PIONEER,PIONEER - AUDIO CAR MVH-98UB,1,"229,90"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE XT1941 PRETO,1,"1.399,00"
03/01/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER AQUA GSP-100 IPX7,1,"285,00"
03/01/2020,AUDIO E VIDEO,PIONEER,PIONEER - MEDIA RECEIVER MVH-S218BT,1,"299,00"
03/01/2020,CELULARES,LG,LG - CELULAR K10 NOVO M250 DOURADO,1,"499,00"
03/01/2020,AUDIO E VIDEO,HP,HP - CALC. FINANCEIRA HP 12 C GOLD,1,"319,00"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,2,"198,00"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - MINI SYSTEM SC-CMAX4-LBK,1,"569,00"
03/01/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,1,"119,90"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 43 UM7500,1,"1.999,00"
03/01/2020,AUDIO E VIDEO,PHILCO,PHILCO - TV 28 LED PTV28G50SN SMART TV,1,"849,00"
03/01/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO3C PRETO,1,"275,08"
03/01/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,1,"176,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/01/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 AZUL,1,"219,90"
03/01/2020,CELULARES,MULTILASER,MULTILASER - CEL P3293 BCO OI,1,"79,00"
03/01/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/01/2020,AUDIO E VIDEO,TEAM,TEAM PRO - ADAPTADOR GOOGLE CHROMECAST 3,1,"299,00"
03/01/2020,AUDIO E VIDEO,PIONEER,PIONEER - AUDIO CAR MVH-98UB,1,"229,90"
03/01/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO E6 XT 2025 CINZA,1,"899,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
03/01/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/01/2020,AUDIO E VIDEO,CANON,CANON - LENTE EF50MM F 1.8 STM,1,"644,00"
03/01/2020,CELULARES,DL,DL - XIAOMI REDMI 7 32GB PRETO,1,"1.249,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
03/01/2020,AUDIO E VIDEO,MOTOBRAS,MOTOBRAS - RADIO RM PF 25 DUNGA IV,1,"89,90"
03/01/2020,AUDIO E VIDEO,LG,LG - TV 43 UM7500,1,"1.999,00"
03/01/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 40 FS600B BLUETOOTH,1,"1.196,00"
03/01/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
03/01/2020,CELULARES,LG,LG - CELULAR K12 X420BMW AZUL,1,"899,00"
03/01/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
